,observers,resids,max_resid,mean_resid,a,w
65,False,"tensor([[2.5043e-06, 7.7588e-08],
        [2.6468e-06, 7.1543e-08],
        [2.7886e-06, 6.5961e-08],
        ...,
        [3.7063e-06, 2.6240e-05],
        [3.2140e-06, 2.5498e-05],
        [2.7593e-06, 2.4779e-05]])",0.0022118736524134874,0.00021794746862724423,0.20000000298023224,0.6000000238418579
66,False,"tensor([[1.5792e-05, 1.8477e-06],
        [1.6668e-05, 2.1035e-06],
        [1.7572e-05, 2.3730e-06],
        ...,
        [9.5945e-04, 1.5998e-02],
        [8.3477e-04, 1.5811e-02],
        [7.1959e-04, 1.5617e-02]])",0.08894502371549606,0.00902903638780117,0.20000000298023224,0.6499999761581421
67,False,"tensor([[8.4319e-07, 9.1997e-06],
        [6.1047e-07, 9.3916e-06],
        [4.0571e-07, 9.5707e-06],
        ...,
        [3.6635e-03, 2.5786e-03],
        [3.5792e-03, 2.6067e-03],
        [3.4953e-03, 2.6335e-03]])",0.015018698759377003,0.0016918862238526344,0.20000000298023224,0.699999988079071
68,False,"tensor([[2.0044e-06, 7.4300e-08],
        [2.0632e-06, 6.4277e-08],
        [2.1212e-06, 5.4634e-08],
        ...,
        [3.4886e-03, 1.2621e-03],
        [3.4189e-03, 1.3164e-03],
        [3.3484e-03, 1.3707e-03]])",0.004849170800298452,0.0006514261476695538,0.20000000298023224,0.75
69,False,"tensor([[3.8333e-06, 2.6694e-05],
        [4.7354e-06, 3.0246e-05],
        [5.7396e-06, 3.4180e-05],
        ...,
        [5.1034e+00, 1.3706e+00],
        [5.0203e+00, 1.4057e+00],
        [4.9369e+00, 1.4409e+00]])",18.86086654663086,2.806173086166382,0.20000000298023224,0.949999988079071
70,False,"tensor([[1.1596e-06, 1.1558e-04],
        [1.6082e-06, 1.1194e-04],
        [2.1179e-06, 1.0800e-04],
        ...,
        [3.8638e-01, 3.6252e-01],
        [3.9831e-01, 3.5689e-01],
        [4.1034e-01, 3.5113e-01]])",2.2357382774353027,0.2568308711051941,0.20000000298023224,1.0
71,False,"tensor([[1.3570e-05, 2.9317e-05],
        [1.4952e-05, 2.9050e-05],
        [1.6398e-05, 2.8698e-05],
        ...,
        [2.2697e-02, 2.6434e-02],
        [2.3481e-02, 2.5932e-02],
        [2.4270e-02, 2.5434e-02]])",0.12561456859111786,0.015307907946407795,0.20000000298023224,1.0499999523162842
72,False,"tensor([[6.8188e-05, 8.1622e-05],
        [7.4943e-05, 9.0086e-05],
        [8.2099e-05, 9.8956e-05],
        ...,
        [9.5142e-02, 5.8362e-01],
        [1.0271e-01, 5.8168e-01],
        [1.1055e-01, 5.7954e-01]])",0.5929829478263855,0.09172915667295456,0.20000000298023224,1.100000023841858
73,False,"tensor([[1.6218e-06, 1.1077e-04],
        [2.1702e-06, 1.2607e-04],
        [2.8286e-06, 1.4246e-04],
        ...,
        [2.0960e-01, 1.6664e-01],
        [2.0377e-01, 1.7044e-01],
        [1.9796e-01, 1.7422e-01]])",0.912831723690033,0.1292412132024765,0.20000000298023224,1.149999976158142
74,False,"tensor([[7.5368e-06, 1.2062e-05],
        [7.6375e-06, 1.0152e-05],
        [7.7472e-06, 8.3259e-06],
        ...,
        [8.5286e-01, 1.0459e-01],
        [8.6228e-01, 9.6139e-02],
        [8.7138e-01, 8.7956e-02]])",1.0535639524459839,0.11224988847970963,0.20000000298023224,1.2000000476837158
75,False,"tensor([[1.0250e-05, 3.8800e-05],
        [1.1125e-05, 3.8485e-05],
        [1.2004e-05, 3.8074e-05],
        ...,
        [6.7374e-02, 1.7374e-01],
        [6.4074e-02, 1.7542e-01],
        [6.0841e-02, 1.7700e-01]])",0.2690559923648834,0.03256700187921524,0.20000000298023224,1.25
76,False,"tensor([[8.1923e-06, 3.0113e-07],
        [8.6369e-06, 4.2684e-07],
        [9.0962e-06, 5.8097e-07],
        ...,
        [1.3152e-02, 4.8126e-01],
        [1.5760e-02, 4.7931e-01],
        [1.8598e-02, 4.7716e-01]])",0.4900399446487427,0.055331163108348846,0.20000000298023224,1.2999999523162842
77,False,"tensor([[7.6686e-06, 2.5092e-05],
        [8.6317e-06, 2.7580e-05],
        [9.6646e-06, 3.0216e-05],
        ...,
        [1.5574e-01, 3.3190e-01],
        [1.6299e-01, 3.2544e-01],
        [1.7034e-01, 3.1883e-01]])",0.4379352629184723,0.05344638228416443,0.20000000298023224,1.350000023841858
78,False,"tensor([[4.8322e-08, 1.6993e-04],
        [1.4303e-07, 1.8583e-04],
        [2.9940e-07, 2.0254e-04],
        ...,
        [8.1206e-02, 1.6182e-01],
        [8.4845e-02, 1.5855e-01],
        [8.8524e-02, 1.5518e-01]])",0.20043247938156128,0.02637380175292492,0.20000000298023224,1.399999976158142
79,False,"tensor([[1.1851e-07, 4.4121e-05],
        [1.5490e-07, 4.5475e-05],
        [1.9473e-07, 4.6725e-05],
        ...,
        [4.8023e-03, 9.0912e-02],
        [5.4780e-03, 8.9863e-02],
        [6.1936e-03, 8.8726e-02]])",0.09631586819887161,0.017895428463816643,0.20000000298023224,1.4500000476837158
80,False,"tensor([[1.1787e-05, 5.1931e-05],
        [1.3283e-05, 5.5575e-05],
        [1.4911e-05, 5.9328e-05],
        ...,
        [4.8378e-05, 6.8780e-03],
        [3.2046e-05, 6.7731e-03],
        [1.9139e-05, 6.6670e-03]])",0.03974919021129608,0.0040539102628827095,0.25,0.10000000149011612
81,False,"tensor([[9.7188e-06, 1.9245e-05],
        [1.0972e-05, 2.0137e-05],
        [1.2300e-05, 2.1054e-05],
        ...,
        [1.0145e-03, 7.6526e-04],
        [9.8841e-04, 7.4512e-04],
        [9.6298e-04, 7.2524e-04]])",0.00979209877550602,0.0007661281269975007,0.25,0.15000000596046448
82,False,"tensor([[5.7127e-06, 1.0366e-06],
        [5.6724e-06, 1.3518e-06],
        [5.6039e-06, 1.7126e-06],
        ...,
        [1.0450e-02, 8.5439e-05],
        [1.0480e-02, 8.6070e-05],
        [1.0509e-02, 8.6500e-05]])",0.013080698437988758,0.0014617177657783031,0.25,0.20000000298023224
83,False,"tensor([[1.2062e-06, 5.8663e-11],
        [1.4528e-06, 4.3210e-10],
        [1.7287e-06, 1.1665e-09],
        ...,
        [1.9036e-04, 1.4210e-04],
        [1.9494e-04, 1.4025e-04],
        [1.9948e-04, 1.3827e-04]])",0.0008304633665829897,0.00010028431279351935,0.25,0.25
84,False,"tensor([[1.3131e-06, 2.0291e-06],
        [1.3497e-06, 2.4585e-06],
        [1.3749e-06, 2.9393e-06],
        ...,
        [1.0814e-02, 2.0516e-02],
        [1.1282e-02, 2.0249e-02],
        [1.1756e-02, 1.9974e-02]])",0.028824059292674065,0.005287862848490477,0.25,0.30000001192092896
85,False,"tensor([[3.6699e-06, 3.5718e-06],
        [4.2476e-06, 3.5506e-06],
        [4.8658e-06, 3.5246e-06],
        ...,
        [1.3981e-04, 2.7022e-04],
        [1.3584e-04, 2.5543e-04],
        [1.3208e-04, 2.4091e-04]])",0.007237916346639395,0.0006788566242903471,0.25,0.3499999940395355
86,False,"tensor([[3.6098e-07, 2.2701e-06],
        [4.1970e-07, 2.5403e-06],
        [4.7970e-07, 2.8319e-06],
        ...,
        [1.4675e-05, 1.8588e-04],
        [1.2447e-05, 1.8265e-04],
        [1.0424e-05, 1.7942e-04]])",0.003576570888981223,0.00028941151686012745,0.25,0.4000000059604645
87,False,"tensor([[3.8711e-07, 4.1800e-06],
        [6.1481e-07, 4.0815e-06],
        [8.9720e-07, 3.9603e-06],
        ...,
        [8.2305e-03, 1.6878e-03],
        [8.3647e-03, 1.6675e-03],
        [8.4989e-03, 1.6468e-03]])",0.018267476931214333,0.002397464355453849,0.25,0.44999998807907104
88,False,"tensor([[3.5137e-07, 8.5072e-06],
        [4.8003e-07, 9.0970e-06],
        [6.3033e-07, 9.7063e-06],
        ...,
        [5.1623e-02, 2.4670e-02],
        [5.2721e-02, 2.3886e-02],
        [5.3812e-02, 2.3106e-02]])",0.06845757365226746,0.007238682359457016,0.25,0.5
89,False,"tensor([[3.1783e-06, 1.1441e-08],
        [3.7389e-06, 2.6488e-08],
        [4.3558e-06, 4.9270e-08],
        ...,
        [1.3652e-04, 4.7537e-06],
        [1.3702e-04, 4.5963e-06],
        [1.3744e-04, 4.4480e-06]])",0.000821920286398381,9.166722156805918e-05,0.25,0.550000011920929
90,False,"tensor([[8.3205e-08, 1.9819e-06],
        [9.6718e-08, 1.9000e-06],
        [1.1168e-07, 1.8118e-06],
        ...,
        [7.4219e-05, 8.0371e-05],
        [7.8115e-05, 7.9855e-05],
        [8.2093e-05, 7.9351e-05]])",0.005263512954115868,0.000761150848120451,0.25,0.6000000238418579
91,False,"tensor([[3.0192e-06, 5.2703e-06],
        [3.3545e-06, 5.3360e-06],
        [3.7159e-06, 5.3954e-06],
        ...,
        [2.2811e-02, 7.2685e-03],
        [2.2409e-02, 7.5931e-03],
        [2.2000e-02, 7.9191e-03]])",0.03067122958600521,0.005574442911893129,0.25,0.6499999761581421
92,False,"tensor([[2.0479e-06, 8.0743e-06],
        [1.8428e-06, 9.0599e-06],
        [1.6355e-06, 1.0114e-05],
        ...,
        [5.0151e-04, 6.9738e-04],
        [5.1847e-04, 6.7373e-04],
        [5.3548e-04, 6.4978e-04]])",0.008282178081572056,0.0012862223666161299,0.25,0.699999988079071
93,False,"tensor([[2.7044e-05, 1.0789e-05],
        [2.9859e-05, 1.4117e-05],
        [3.2911e-05, 1.8015e-05],
        ...,
        [1.1974e+00, 5.0483e-03],
        [1.1957e+00, 6.8242e-03],
        [1.1937e+00, 8.8677e-03]])",7.197343349456787,1.0296030044555664,0.25,0.949999988079071
94,False,"tensor([[5.4134e-07, 5.4533e-04],
        [1.1483e-06, 5.6794e-04],
        [1.9767e-06, 5.9035e-04],
        ...,
        [4.0886e-02, 1.0698e-01],
        [3.8843e-02, 1.0850e-01],
        [3.6837e-02, 1.0997e-01]])",1.0588759183883667,0.05821233242750168,0.25,1.0
95,False,"tensor([[1.2598e-05, 8.5158e-05],
        [1.2146e-05, 8.2372e-05],
        [1.1709e-05, 7.9202e-05],
        ...,
        [1.5528e-01, 2.2056e-01],
        [1.6119e-01, 2.1796e-01],
        [1.6716e-01, 2.1526e-01]])",0.5920414924621582,0.06526592373847961,0.25,1.0499999523162842
96,False,"tensor([[7.5598e-06, 8.8571e-05],
        [8.3569e-06, 1.0066e-04],
        [9.2297e-06, 1.1352e-04],
        ...,
        [2.8341e-01, 6.1573e-01],
        [2.9662e-01, 6.0740e-01],
        [3.1003e-01, 5.9892e-01]])",2.23283052444458,0.24043169617652893,0.25,1.100000023841858
97,False,"tensor([[1.3969e-06, 7.7345e-05],
        [1.5310e-06, 7.7425e-05],
        [1.6652e-06, 7.7340e-05],
        ...,
        [7.5834e-03, 7.5756e-01],
        [1.0124e-02, 7.5926e-01],
        [1.3035e-02, 7.6080e-01]])",0.760803759098053,0.08506450802087784,0.25,1.149999976158142
98,False,"tensor([[5.7900e-06, 1.9426e-05],
        [6.0598e-06, 1.9279e-05],
        [6.3058e-06, 1.8973e-05],
        ...,
        [2.4393e-01, 1.1762e-03],
        [2.4354e-01, 1.7386e-03],
        [2.4303e-01, 2.4092e-03]])",0.3874770998954773,0.050190020352602005,0.25,1.2000000476837158
99,False,"tensor([[1.8456e-07, 2.1348e-04],
        [3.9327e-07, 2.1905e-04],
        [6.8803e-07, 2.2425e-04],
        ...,
        [1.6705e-02, 2.4618e-01],
        [1.8794e-02, 2.4555e-01],
        [2.1003e-02, 2.4486e-01]])",0.47009173035621643,0.05379229038953781,0.25,1.25
100,False,"tensor([[1.3550e-05, 8.2607e-08],
        [1.4470e-05, 3.2117e-07],
        [1.5402e-05, 6.9792e-07],
        ...,
        [7.0357e-01, 3.4535e-02],
        [6.9888e-01, 3.9118e-02],
        [6.9390e-01, 4.3954e-02]])",0.7362575531005859,0.08388849347829819,0.25,1.2999999523162842
101,False,"tensor([[9.5137e-06, 9.9185e-05],
        [1.0868e-05, 1.0759e-04],
        [1.2365e-05, 1.1626e-04],
        ...,
        [7.1994e-03, 1.6884e-01],
        [6.1792e-03, 1.6853e-01],
        [5.2376e-03, 1.6810e-01]])",0.16913597285747528,0.01734360121190548,0.25,1.350000023841858
102,False,"tensor([[6.2598e-07, 2.6574e-06],
        [5.7464e-07, 3.8409e-06],
        [5.0955e-07, 5.2595e-06],
        ...,
        [1.5526e-03, 2.4439e-01],
        [1.0042e-03, 2.4533e-01],
        [5.7429e-04, 2.4616e-01]])",0.24615564942359924,0.025306012481451035,0.25,1.399999976158142
103,False,"tensor([[2.4406e-08, 3.7657e-06],
        [3.1634e-08, 3.2133e-06],
        [3.8877e-08, 2.6600e-06],
        ...,
        [1.5027e-02, 1.6558e-01],
        [1.6626e-02, 1.6356e-01],
        [1.8295e-02, 1.6143e-01]])",0.18106092512607574,0.016659025102853775,0.25,1.4500000476837158
104,False,"tensor([[1.1376e-05, 4.1134e-05],
        [1.2699e-05, 4.4563e-05],
        [1.4132e-05, 4.8188e-05],
        ...,
        [3.9242e-03, 1.7416e-02],
        [3.6811e-03, 1.7349e-02],
        [3.4460e-03, 1.7276e-02]])",0.056211601942777634,0.004986688029021025,0.30000001192092896,0.10000000149011612
105,False,"tensor([[2.0691e-06, 2.6553e-05],
        [2.6354e-06, 2.7550e-05],
        [3.2844e-06, 2.8555e-05],
        ...,
        [2.6056e-03, 2.6540e-03],
        [2.5355e-03, 2.6183e-03],
        [2.4668e-03, 2.5820e-03]])",0.013364618644118309,0.000917024735826999,0.30000001192092896,0.15000000596046448
106,False,"tensor([[9.1007e-06, 3.8825e-06],
        [9.7428e-06, 3.5868e-06],
        [1.0389e-05, 3.2878e-06],
        ...,
        [9.6807e-03, 2.6200e-04],
        [9.6496e-03, 2.5112e-04],
        [9.6193e-03, 2.4042e-04]])",0.015618757344782352,0.0014719190075993538,0.30000001192092896,0.20000000298023224
107,False,"tensor([[1.5466e-07, 1.0176e-06],
        [9.8969e-08, 9.9361e-07],
        [5.4203e-08, 9.6992e-07],
        ...,
        [5.4117e-04, 3.4294e-04],
        [5.3236e-04, 3.3821e-04],
        [5.2361e-04, 3.3342e-04]])",0.0025490978732705116,0.0002784105308819562,0.30000001192092896,0.25
108,False,"tensor([[7.3946e-07, 3.0655e-07],
        [6.7677e-07, 4.3608e-07],
        [6.1762e-07, 5.9378e-07],
        ...,
        [2.7205e-03, 7.0282e-02],
        [2.3035e-03, 7.0461e-02],
        [1.9206e-03, 7.0615e-02]])",0.09024965763092041,0.013485753908753395,0.30000001192092896,0.30000001192092896
109,False,"tensor([[1.0253e-07, 1.2901e-05],
        [2.5837e-08, 1.3297e-05],
        [3.5252e-12, 1.3678e-05],
        ...,
        [7.0854e-04, 4.3267e-04],
        [6.9117e-04, 4.2497e-04],
        [6.7435e-04, 4.1719e-04]])",0.006903165485709906,0.000814139551948756,0.30000001192092896,0.3499999940395355
110,False,"tensor([[1.2291e-08, 1.8971e-06],
        [3.8426e-09, 2.0208e-06],
        [2.0978e-10, 2.1537e-06],
        ...,
        [5.2856e-04, 5.4828e-05],
        [5.2549e-04, 5.5005e-05],
        [5.2227e-04, 5.5118e-05]])",0.002118195639923215,0.0002623051987029612,0.30000001192092896,0.4000000059604645
111,False,"tensor([[3.5495e-06, 9.2511e-06],
        [3.1351e-06, 1.0067e-05],
        [2.7252e-06, 1.0904e-05],
        ...,
        [7.3114e-03, 7.4332e-05],
        [7.2763e-03, 7.1417e-05],
        [7.2421e-03, 6.8464e-05]])",0.035255495458841324,0.0041554952040314674,0.30000001192092896,0.44999998807907104
112,False,"tensor([[1.3907e-06, 1.2603e-05],
        [1.2308e-06, 1.3498e-05],
        [1.0751e-06, 1.4435e-05],
        ...,
        [2.3068e-03, 7.0863e-02],
        [2.7107e-03, 7.0356e-02],
        [3.1457e-03, 6.9824e-02]])",0.10382100194692612,0.009434854611754417,0.30000001192092896,0.5
113,False,"tensor([[7.0571e-06, 2.7201e-08],
        [6.6640e-06, 1.6868e-08],
        [6.2503e-06, 9.8017e-09],
        ...,
        [3.6452e-04, 8.4793e-05],
        [3.6095e-04, 8.5405e-05],
        [3.5746e-04, 8.6014e-05]])",0.0018021425930783153,0.0002267404634039849,0.30000001192092896,0.550000011920929
114,False,"tensor([[1.4895e-06, 3.6832e-07],
        [1.4610e-06, 6.4241e-07],
        [1.4338e-06, 1.0005e-06],
        ...,
        [6.9570e-03, 2.7632e-04],
        [6.9182e-03, 3.1668e-04],
        [6.8765e-03, 3.5967e-04]])",0.0080444710329175,0.0011477464577183127,0.30000001192092896,0.6000000238418579
115,False,"tensor([[3.5088e-07, 3.2996e-06],
        [3.5360e-07, 3.4212e-06],
        [3.5559e-07, 3.5500e-06],
        ...,
        [1.0801e-01, 7.8154e-03],
        [1.0893e-01, 7.1750e-03],
        [1.0982e-01, 6.5575e-03]])",0.10982031375169754,0.012983616441488266,0.30000001192092896,0.6499999761581421
116,False,"tensor([[7.8794e-06, 9.0309e-06],
        [8.2668e-06, 9.2099e-06],
        [8.6787e-06, 9.3963e-06],
        ...,
        [1.6379e-03, 3.0813e-03],
        [1.7014e-03, 3.0300e-03],
        [1.7651e-03, 2.9785e-03]])",0.006221849471330643,0.0014548650942742825,0.30000001192092896,0.699999988079071
117,False,"tensor([[5.8495e-06, 1.3576e-04],
        [7.7381e-06, 1.6459e-04],
        [1.0073e-05, 1.9700e-04],
        ...,
        [3.4650e+00, 3.3684e-02],
        [3.4754e+00, 3.1314e-02],
        [3.4855e+00, 2.8959e-02]])",5.309638500213623,0.7603827118873596,0.30000001192092896,1.0
118,False,"tensor([[4.7088e-05, 3.6580e-04],
        [5.0978e-05, 3.9924e-04],
        [5.5195e-05, 4.3404e-04],
        ...,
        [1.7047e-01, 4.3761e-01],
        [1.6190e-01, 4.3802e-01],
        [1.5355e-01, 4.3838e-01]])",4.212526321411133,0.35092875361442566,0.30000001192092896,1.0499999523162842
119,False,"tensor([[8.9280e-06, 3.2383e-04],
        [1.0824e-05, 3.6029e-04],
        [1.3015e-05, 3.9900e-04],
        ...,
        [6.2987e-02, 4.3657e-01],
        [6.8404e-02, 4.3635e-01],
        [7.4045e-02, 4.3594e-01]])",0.43661636114120483,0.03777465224266052,0.30000001192092896,1.100000023841858
120,False,"tensor([[1.9567e-05, 4.7402e-05],
        [2.0908e-05, 4.3030e-05],
        [2.2238e-05, 3.8564e-05],
        ...,
        [9.7071e-03, 2.1456e-01],
        [1.1215e-02, 2.1342e-01],
        [1.2827e-02, 2.1224e-01]])",0.6572257876396179,0.05459493771195412,0.30000001192092896,1.149999976158142
121,False,"tensor([[8.7407e-05, 9.5733e-06],
        [9.4557e-05, 1.0366e-05],
        [1.0197e-04, 1.1232e-05],
        ...,
        [1.5352e-01, 2.6029e+00],
        [1.7417e-01, 2.5983e+00],
        [1.9611e-01, 2.5929e+00]])",2.757120370864868,0.422095388174057,0.30000001192092896,1.2000000476837158
122,False,"tensor([[4.7786e-05, 1.4260e-05],
        [5.0851e-05, 1.6353e-05],
        [5.4057e-05, 1.8641e-05],
        ...,
        [3.2285e-01, 3.6989e-02],
        [3.2635e-01, 3.3738e-02],
        [3.2970e-01, 3.0602e-02]])",0.3438604474067688,0.040645450353622437,0.30000001192092896,1.25
123,False,"tensor([[1.2400e-06, 1.1307e-06],
        [1.3865e-06, 1.5000e-06],
        [1.5417e-06, 1.9878e-06],
        ...,
        [3.2905e-03, 8.1805e-01],
        [1.8532e-03, 8.1974e-01],
        [8.2494e-04, 8.2126e-01]])",1.467760443687439,0.19119010865688324,0.30000001192092896,1.2999999523162842
124,False,"tensor([[1.5303e-06, 2.8439e-07],
        [1.4388e-06, 6.9355e-07],
        [1.3542e-06, 1.2967e-06],
        ...,
        [3.4157e-01, 3.4716e-02],
        [3.4516e-01, 3.2633e-02],
        [3.4867e-01, 3.0590e-02]])",0.5380180478096008,0.07436536997556686,0.30000001192092896,1.350000023841858
125,False,"tensor([[2.9300e-05, 5.6255e-04],
        [3.5433e-05, 5.8933e-04],
        [4.2258e-05, 6.1574e-04],
        ...,
        [7.0297e-02, 9.7050e-02],
        [6.7780e-02, 9.7803e-02],
        [6.5300e-02, 9.8466e-02]])",0.2922918498516083,0.041229236871004105,0.30000001192092896,1.399999976158142
126,False,"tensor([[4.6551e-06, 4.5165e-08],
        [4.7111e-06, 1.7133e-08],
        [4.7651e-06, 1.7483e-09],
        ...,
        [6.3895e-03, 3.1939e-01],
        [5.0693e-03, 3.1838e-01],
        [3.9035e-03, 3.1714e-01]])",0.3360746204853058,0.03721855580806732,0.30000001192092896,1.4500000476837158
127,False,"tensor([[1.4640e-05, 1.8002e-05],
        [1.5808e-05, 1.9081e-05],
        [1.7049e-05, 2.0234e-05],
        ...,
        [3.1012e-02, 2.3312e-02],
        [3.0195e-02, 2.3712e-02],
        [2.9382e-02, 2.4102e-02]])",0.08276867866516113,0.007198190316557884,0.3499999940395355,0.10000000149011612
128,False,"tensor([[1.6365e-07, 4.0281e-05],
        [2.8585e-07, 4.2513e-05],
        [4.4932e-07, 4.4755e-05],
        ...,
        [9.6069e-03, 3.9356e-03],
        [9.4199e-03, 3.9855e-03],
        [9.2344e-03, 4.0325e-03]])",0.01872008480131626,0.0011924352729693055,0.3499999940395355,0.15000000596046448
129,False,"tensor([[3.0559e-06, 2.3813e-05],
        [3.6812e-06, 2.4980e-05],
        [4.3737e-06, 2.6099e-05],
        ...,
        [1.1969e-02, 4.0579e-04],
        [1.1904e-02, 4.0756e-04],
        [1.1840e-02, 4.0883e-04]])",0.015188610181212425,0.0014048661105334759,0.3499999940395355,0.20000000298023224
130,False,"tensor([[3.2607e-06, 1.3021e-05],
        [3.1596e-06, 1.3429e-05],
        [3.0460e-06, 1.3827e-05],
        ...,
        [9.3481e-03, 2.2051e-03],
        [9.2133e-03, 2.2320e-03],
        [9.0793e-03, 2.2576e-03]])",0.016008462756872177,0.0010898853652179241,0.3499999940395355,0.25
